hs_code,year,name,País,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
93010001,2020,Exports valor,Total,0,0,0,0,0,0,0,0,0,0,0,0
93010001,2020,Exports valor,"Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional."
93010001,2020,Exports volume,Total,0,0,0,0,0,0,0,0,0,0,0,0
93010001,2020,Exports volume,"Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional."
93010001,2020,Imports valor,Total,0,0,0,0,0,0,0,0,0,0,0,0
93010001,2020,Imports valor,"Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional."
93010001,2020,Imports volume,Total,0,0,0,0,0,0,0,0,0,0,0,0
93010001,2020,Imports volume,"Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional."
93010001,2019,Exports valor,Total,0,0,0,0,0,0,0,0,0,0,0,0
93010001,2019,Exports valor,"Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional.","Fuente: SE con base en SAT, SE, BANXICO, INEGI. Balanza Comercial de Mercancías de México 2003 - 2020 SNIEG. Información de Interés Nacional."
